"Actinothoe 18301" -- "Sagartia Bradley 18259"
"Actinothoe 18301" -- "Sagartia pustulata 18243"
"Actinothoe 18301" -- "Sagartia georgiana 18244"
"Actinernidae 17689" -- "Synactinernus 17677"
"Diacheila 1087" -- "None 1108"
"None 59671" -- "Saxifragaceae alliance 59667"
"None 59671" -- "Pterostemonaceae 59673"
"Pseudabarys brasiliensis 52227" -- "Pseudabarys 51570"
"Archelytridae 14401" -- "Ortelytron 14403"
"None 756" -- "None 762"
"None 756" -- "None 757"
"None 756" -- "Neobrachinus 742"
"None 1914" -- "None 1913"
"Microgale nasoloi 60313" -- "Microgale 60252"
"Palapteris 13489" -- "Paleodictyoptera 8260"
"Pygoscelis 57226" -- "None 57243"
"Protazteca quadrata 24264" -- "Protazteca 22295"
"Rhyzodiastes pollinosus 1951" -- "None 1950"
"Neohister 9408" -- "Histerini 9393"
"Villebrunasteridae 24268" -- "None 24273"
"None 60383" -- "'Detarium' clade 65309"
"Schizogenius basalis group 960" -- "None 962"
"Schizogenius basalis group 960" -- "None 959"
"Schizogenius basalis group 960" -- "Schizogenius multipunctatus 961"
"Portia deciliata 5437" -- "Portia 3103"
"Rossomyrmex minuchae 24443" -- "Rossomyrmex 22333"
"Morphna 8605" -- "Epilamprinae 8303"
"None 14098" -- "None 14097"
"None 14098" -- "Capnura 14099"
"Recurvirostridae 26347" -- "None 26346"
"Rivetina crassa 54302" -- "Rivetina 12815"
"Trichobatrachus 16996" -- "Astylosterninae 16991"
"Psarocolius 67378" -- "None 67376"
"Psarocolius 67378" -- "None 67431"
"Ptyctini 50650" -- "Ptycta 35174"
"Ptyctini 50650" -- "Oreopsocus 35170"
"Ptyctini 50650" -- "Steleops 35176"
"Ptyctini 50650" -- "Psocidus 35172"
"None 15652" -- "None 15653"
"Thitarodes damxungensis 28362" -- "Thitarodes 11817"
"None 2444" -- "Apicomplexa 2446"
"None 2444" -- "None 2442"
"None 22091" -- "Crabronidae 11223"
"None 22091" -- "None 22092"
"Napeogenes harbona 72329" -- "Napeogenes 27604"
"Paraphelliactis 18121" -- "Paraphelliactis michaelsarsi 18146"
"Rhyzodiastes bifossulatus 1976" -- "None 1975"
"Zorotypus longicercatus 14670" -- "None 27788"
"Hypothyris 27605" -- "None 69995"
"Rheobatrachus 17371" -- "Myobatrachinae 16946"
"Paragalepsus bassari 56427" -- "Paragalepsus 52986"
"Ochetellus epinotalis 24226" -- "Ochetellus 22290"
"None 65460" -- "None 65466"
"None 65460" -- "None 65459"
"Tripocoleus rambulosus 30336" -- "Archostemata 8876"
"Aeria 27579" -- "Tithoreina 27573"
"Phrynoponera armata 26690" -- "Phrynoponera 22416"
"Crinoidea 19232" -- "Pelmatozoa 19231"
"Streblognathus 22421" -- "Ponerini 22398"
"Neon pictus 4933" -- "Neon 2958"
"Parotomys 50728" -- "Otomyine group 50726"
"None 52754" -- "Microtermes 11421"
"None 57392" -- "Philothalpus rufus 57393"
"None 57392" -- "None 57390"
"Pyrisitia lisa 77228" -- "Pyrisitia 76390"
"None 21202" -- "None 21201"
"Temnospondyli 15009" -- "None 17604"
"Temnospondyli 15009" -- "None 14982"
"Ensifera 13315" -- "None 13303"
"Ensifera 13315" -- "Orthoptera 8250"
"None 2555" -- "Opiliones 2556"
"None 2555" -- "None 2557"
"Tshekardohymen 13096" -- "Scytohymenidae 13094"
"None 20657" -- "None 20655"
"Tetranychoidea 2586" -- "None 2585"
"New World barbets 26420" -- "None 26418"
"None 14206" -- "None 14207"
"None 14206" -- "Peltoperlinae 14202"
"None 14206" -- "None 14212"
"Scopocira 3003" -- "Scopocira fuscimana 5726"
"Scopocira 3003" -- "Scopocira dentichelis 5725"
"Scopocira 3003" -- "Scopocira panamena 5729"
"Scopocira 3003" -- "None 2996"
"Scopocira 3003" -- "Scopocira atypica 5723"
"Scopocira 3003" -- "Scopocira carinata 5724"
"Orconectes (Orconectes) sheltae 7254" -- "Orconectes (Orconectes) 7128"
"None 24273" -- "Somasteroidea 24272"
"Thanatophyllum 8836" -- "None 8835"
"Sphinctomyrmex turneri 26836" -- "Sphinctomyrmex 22634"
"Microhierax melanoleucos  66481" -- "Microhierax 66411"
"Thyrsophorinae 50651" -- "Thyrsopsocus 35185"
"Thyrsophorinae 50651" -- "Thyrsophorus 35184"
"Thyrsophorinae 50651" -- "Poecilopsocus 35183"
"None 15333" -- "None 15334"
"None 15333" -- "None 15332"
"Temoridae 6447" -- "Calanoida 6452"
"Rhacophorus 17518" -- "Rhacophorinae 17510"
"Pseudacris 17111" -- "Hylinae 17080"
"Ozaena boucheri 52623" -- "None 1453"
"Pseudospirobolellidae 52867" -- "Spirobolida 8158"
"None 77746" -- "None 77747"
"Phoraspis 8610" -- "Epilamprinae 8303"
"None 15191" -- "Sisoroids 15203"
"None 15191" -- "Doradoids 15211"
"None 15191" -- "Siluroidei 15187"
"None 15191" -- "Aspredinidae 15208"
"None 15191" -- "Siluridae 15232"
"Ageroniini 70245" -- "Biblidinae 69947"
"Xenasteiidae 10649" -- "None 10648"
"None 14345" -- "None 14346"
"Tenomerga japonica 9011" -- "Tenomerga 9009"
"Ondinea purpurea 21529" -- "None 21528"
"None 57244" -- "Eudyptes 57233"
"Protenrec 60307" -- "soft tenrecs 60302"
"None 13738" -- "None 13739"
"Tomosvaryella trochanterata 55474" -- "Tomosvaryella 54668"
"Caelifera 13316" -- "None 13279"
"Caelifera 13316" -- "Orthoptera 8250"
"Juliformia 8156" -- "Julida 8157"
"Juliformia 8156" -- "Spirostreptida 8159"
"Juliformia 8156" -- "Spirobolida 8158"
"None 20994" -- "None 20995"
"None 51775" -- "None 51776"
"Platyneuromus reflexus 13072" -- "Platyneuromus 12992"
"None 962" -- "None 964"
"None 962" -- "Schizogenius negrei 963"
"None 633" -- "None 654"
"None 633" -- "None 639"
"None 633" -- "Philipis 221"
"None 57567" -- "None 57566"
"Procambarus (Girardiella) tulanei 7431" -- "Hagenianus Group 7420"
"Thitarodes jialangensis 28369" -- "Thitarodes 11817"
"Pedinellales 21820" -- "None 21818"
"Porotermes 11669" -- "Termopsidae 11380"
"None 66365" -- "None 66363"
"Cladomyrma 22346" -- "Lasiini 22304"
"None 51217" -- "None 51219"
"Quiscalus major 67523" -- "None 67522"
"Riodinidae 12174" -- "Riodininae 12221"
"None 14097" -- "None 14092"
"Polycladida 20391" -- "Turbellaria 20381"
"None 1304" -- "None 1303"
"a few hundred additional described species 24771" -- "Pyramica 22482"
"Sphinctomyrmex mjobergi 26826" -- "Sphinctomyrmex 22634"
"Ptilium hornianum 9748" -- "Ptilium 9707"
"Polysiphonioideae 57082" -- "Rhodomelaceae 23531"
"None 70573" -- "None 70574"
"None 14193" -- "None 14197"
"Orconectes (Procericambarus) medius 7290" -- "None 7289"
"None 14273" -- "None 14275"
"Mengenilla marikovskii 66593" -- "Mengenillidae 14508"
"Orconectes (Procericambarus) rusticus 7319" -- "None 7309"
"None 13927" -- "Plecoptera 8245"
"Hepialidae 11884" -- "None 11784"
"Hepialidae 11884" -- "Hepialoidea 11883"
"Placozoa 2463" -- "Treptoplax reptans 20376"
"Placozoa 2463" -- "None 2458"
"Schizodactylidae 13304" -- "None 13303"
"Nephrocerus scutellatus 54710" -- "Nephrocerus 54670"
"None 76550" -- "None 76549"
"Helminthomorpha 8145" -- "Siphoniulus neotropicus 8146"
"Helminthomorpha 8145" -- "Colobognatha 8147"
"None 16377" -- "Tarsius spectrum 16379"
"None 16377" -- "Tarsii 16294"
"Teratembia 10762" -- "Teratembiidae 10747"
"None 67465" -- "None 77463"
"None 67465" -- "None 67446"
"Polysitus 29814" -- "Ademosynidae 8873"
"Clothodidae 10734" -- "None 10733"
"None 76855" -- "None 76858"
"None 76855" -- "None 76856"
"None 76855" -- "None 76854"
"Stylidiaceae 20773" -- "Asterales 20736"
"None 15962" -- "Primates 15963"
"Rimba 10183" -- "None 10182"
"None 27695" -- "Sobarocephala 27670"
"Cambarus (Erebicambarus) 6805" -- "None 6797"
"None 68545" -- "Polyacanthorhynchus 68546"
"None 68545" -- "Palaeacanthocephala 20448"
"None 19194" -- "None 19193"
"Pelecium laeve 1687" -- "Pelecium laeve group 1686"
"Scytohymenidae 13094" -- "Scytohymen 13095"
"None 13286" -- "Pneumoroidea 13287"
"None 13286" -- "None 13283"
"None 17150" -- "Leiopelma 16968"
"Stolonis notula 67848" -- "Stolonis 51491"
"Zorotypus acanthothorax 14650" -- "Zorotypus (Octozoros) 27786"
"Pandinus 6163" -- "None 6161"
"Polyergus samurai 24417" -- "Polyergus 22330"
"Sabelliphilidae 6586" -- "Poecilostomatoida 6459"
"Neorossia 20026" -- "Neorossia leptodons 23984"
"Neorossia 20026" -- "Rossiinae 20023"
"Neorossia 20026" -- "Neorossia caroli 23983"
"Reduviidae 10862" -- "None 10860"
"Fungi 2377" -- "None 28716"
"Fungi 2377" -- "None 2376"
"Xanthocephalus xanthocephalus 67415" -- "None 67414"
"(F) 16975" -- "(G) 16976"
"None 67450" -- "None 67451"
"None 15693" -- "Siren intermedia 15694"
"None 57073" -- "None 57075"
"None 57073" -- "None 57071"
"Mantoida 12499" -- "None 52659"
"Mystropomus regularis 1448" -- "Mystropomus 1402"
"Pliciloricus 19365" -- "Loricifera 2475"
"Nordus longipes 57011" -- "None 57009"
"Psarocolius bifasciatus 67440" -- "None 77461"
"Cambarus (Hiaticambarus) 6804" -- "None 6900"
"Rattus group 50729" -- "None 50730"
"Rattus group 50729" -- "None 50699"
"Camelini 30348" -- "Titanotylopus 52071"
"Nimravidae 16005" -- "Feliformia 16003"
"None 11023" -- "None 11021"
"None 11023" -- "Drepanosiphidae 11024"
"Armaniinae 11246" -- "Dolichomyrma 22236"
"Armaniinae 11246" -- "Poneropterus sphecoides 22238"
"Armaniinae 11246" -- "Armania 22235"
"Menemerus marginatus 4654" -- "Menemerus 3020"
"Oxybessoglossa 9886" -- "Aleocharina 9874"
"Pachylemur insignis 30116" -- "Lemuridae 16335"
"Furnarii 67980" -- "Tyrannides 67979"
"Furnarii 67980" -- "None 67985"
"Furnarii 67980" -- "None 67982"
"Platygastroidea 11179" -- "Platygastridae 27422"
"Platygastroidea 11179" -- "None 22042"
"Stoichactis laevis 18761" -- "Stoichactis 18751"
"Philipis trunci 653" -- "None 651"
"None 2717" -- "None 2706"
"Spirobolida 8158" -- "Rhinocricidae 52868"
"Spirobolida 8158" -- "Typhlobolellidae 52872"
"Spirobolida 8158" -- "Messicobolidae 52865"
"Ormomantis 53016" -- "Tropidomantinae 12673"
"Ptycta polluta 36097" -- "Ptycta 35174"
"Sobarocephala flava group 52190" -- "Sobarocephala 27670"
"None 10049" -- "None 10048"
"None 10049" -- "None 10050"
"Neoperlops 14264" -- "None 14262"
"Philipis 221" -- "None 621"
"Philipis 221" -- "None 220"
"None 67064" -- "None 60294"
"Parkieae pro parte 2 65166" -- "None 65165"
"Ootitan 14545" -- "Gigatitanidae 14542"
"Pierini 76420" -- "Appiadina 76421"
"Pierini 76420" -- "None 76422"
"None 65471" -- "Parnassius stoliczkanus 65473"
"None 65471" -- "None 65467"
"None 76939" -- "Danaus 70714"
"Myrmoxenus zaleskyi 26048" -- "Myrmoxenus 22761"
"Milne-Edwardsia akkeshi 17814" -- "Metedwardsia 17798"
"Rudra minensis 5588" -- "Rudra 2909"
"Pachyornis 57560" -- "None 57566"
"Meonis 177" -- "Meonina 163"
"Valerianaceae 20797" -- "None 23587"
"Oligonyx maya 56604" -- "Oligonyx 12842"
"Proales 68470" -- "Proalidae 68468"
"Protanthea simplex 18910" -- "Protanthea 18913"
"Spartaeus 3107" -- "Spartaeinae 2836"
"None 19197" -- "None 19193"
"Ornithogaloideae 21453" -- "None 21452"
"Tarachodidae 12757" -- "Caliridinae 12735"
"Tarachodidae 12757" -- "None 52655"
"None 28854" -- "None 29087"
"None 28854" -- "Dinapsini 28853"
"Sphinctomyrmex chariensis 26818" -- "Sphinctomyrmex 22634"
"Sagitta helenae 69032" -- "Sagitta 14817"
"Sapindales 21051" -- "None 21266"
"Sapindales 21051" -- "None 21261"
"Sapindales 21051" -- "Sapindaceae 21272"
"Parasagitta elegans 69038" -- "Parasagitta 59557"
"Tomosvaryella spinulenta 55437" -- "Tomosvaryella 54668"
"Tylogonus auricapillus 5955" -- "Neotropical 5954"
"Ratemiidae 13658" -- "None 13657"
"None 4015" -- "Habronattus dorotheae group 4013"
"None 22188" -- "None 22189"
"None 22188" -- "None 22187"
"Ptycta longipennis 36057" -- "Ptycta 35174"
"None 57672" -- "Sula leucogaster 57678"
"None 57672" -- "Sula 57671"
"None 57672" -- "None 57673"
"Phireza 60504" -- "Thomisidae 2678"
"None 17205" -- "Physalaemus albifrons 17206"
"None 17205" -- "Physalaemus 17174"
"None 16501" -- "Neusticomys peruviensis 16502"
"None 16501" -- "Neusticomys oyapocki 16503"
"None 16501" -- "Ichthyomyini 16583"
"None 16501" -- "None 16504"
"None 21473" -- "None 21475"
"None 21473" -- "None 21471"
"Polyspilota robusta 54134" -- "Polyspilota 12794"
"Sphenacodontoidea 14971" -- "Therapsida 14973"
"Sphenacodontoidea 14971" -- "None 14969"
"Acridoidea 13290" -- "Pamphagidae 13382"
"Acridoidea 13290" -- "Tristiridae 13387"
"Acridoidea 13290" -- "Acrididae 13381"
"Condylactis 18376" -- "Actiniidae 18324"
"Polemonieae 23023" -- "Polemonipollis majewskii 23022"
"Sphaerostylus bimaculatus 1567" -- "Sphaerostylus (Afrozaena) 1564"
"Presbytis 16408" -- "None 16404"
"Plagiotryptinae 13416" -- "Thericleidae 13411"
"Gnaphosoidea 2665" -- "Trochanteriidae 2668"
"Gnaphosoidea 2665" -- "None 2671"
"Cambarus (Puncticambarus) 6801" -- "Georgia Representatives 6998"
"Stomis termitiformis 67800" -- "Stomis 51594"
"Scaphiophryninae* 17292" -- "Scaphiophryne 17294"
"Onychomyrmex 22253" -- "Onychomyrmex mjobergi 23039"
"Onychomyrmex 22253" -- "Onychomyrmex doddi 23037"
"Geometroidea 12031" -- "Sematuridae 12122"
"Geometroidea 12031" -- "None 12030"
"Pterygotoidea 8190" -- "None 8162"
"Oligonyx 12842" -- "Oligonyx bidens 56601"
"Oligonyx 12842" -- "Oligonyx dohrnianus 56602"
"Oligonyx 12842" -- "Oligonicini 12837"
"Phelliactis siberutiensis 18156" -- "Phelliactis 18127"
"Neognathae 26291" -- "Neornithes 15834"
"Neognathae 26291" -- "Galloanserae 15840"
"Neognathae 26291" -- "Neoaves 26305"
"Vates pectinicornis 56279" -- "Vates 12935"
"Physalaemus fischeri 17234" -- "None 17233"
"Himantolophus 22004" -- "None 52344"
"Gorilla 16419" -- "None 16411"
"Miobantia fuscata 56565" -- "Miobantia 12913"
"Taoniinae 19545" -- "None 19546"
"None 1347" -- "None 1337"
"None 1347" -- "None 1349"
"Oleria flora 72401" -- "Oleria 27611"
"None 16635" -- "None 16634"
"Parasitengona 2581" -- "None 2602"
"Parasitengona 2581" -- "None 2605"
"Phoebis agarithe 77206" -- "Phoebis 76411"
"None 14377" -- "Taenionema umatilla 14378"
"None 14377" -- "None 14379"
"None 14377" -- "None 14375"
"Prohierodula enghoffii 54139" -- "Prohierodula 12793"
"None 3061" -- "Itata 3063"
"None 3061" -- "None 3060"
"None 52294" -- "Neuracanthus 52299"
"None 52294" -- "Ruellioideae 52295"
"Protobranchia 19388" -- "Bivalvia 19383"
"Sclerhelia 19133" -- "Oculininae 19127"
"Sternopygidae 15124" -- "None 15123"
"Philipis vicina 650" -- "None 648"
"Nautilus belauensis 20267" -- "Nautilidae 19397"
"Oriolidae 68214" -- "None 68213"
"Pinus taeda 27239" -- "None 27228"
"None 1218" -- "None 1210"
"None 1218" -- "None 1220"
"Sladenia 52115" -- "Lophiidae 21990"
"None 11242" -- "None 11241"
"None 11242" -- "Vespidae 11244"
"None 846" -- "None 845"
"None 846" -- "None 847"
"None 10469" -- "Microphoridae 23900"
"Napeogenina 27580" -- "Napeogenes 27604"
"Protozygoptera 13270" -- "None 13269"
"Strongylognathus arnoldii 25874" -- "Strongylognathus 22734"
"None 67987" -- "Rhinocryptidae 67988"
"None 67987" -- "None 67985"
"Pellenes 3071" -- "Pellenes durieui 5112"
"Pellenes 3071" -- "Pellenes peregrinus 5140"
"Pellenes 3071" -- "Pellenes shoshonensis 5147"
"Pellenes 3071" -- "Pellenes apacheus 5099"
"Pellenes 3071" -- "Pellenes peninsularis 5139"
"Pellenes 3071" -- "Pellenes seriatus 5146"
"Pellenes 3071" -- "Pellenes purcelli 5143"
"Pellenes 3071" -- "Pellenes placidus 5142"
"Pellenes 3071" -- "Pellenes unipunctus 5151"
"Pellenes 3071" -- "Pellenes obliquostriatus 5137"
"Pellenes 3071" -- "Pellenes canosus 5104"
"Pellenes 3071" -- "Pellenes beani 5101"
"Pellenes 3071" -- "Pellenes denisi 5109"
"Pellenes 3071" -- "Pellenes grammaticus 5119"
"Pellenes 3071" -- "Pellenes aethiopicus 5097"
"Pellenes 3071" -- "Pellenes longimanus 5131"
"Pellenes 3071" -- "Pellenes cinctipes 5105"
"Pellenes 3071" -- "Pellenes corticolens 5106"
"Pellenes 3071" -- "Pellenes brevis 5102"
"Pellenes 3071" -- "Pellenes simoni 5148"
"Pellenes 3071" -- "Pellenes ostrinus 5138"
"Pellenes 3071" -- "Pellenes lapponicus 5126"
"Pellenes 3071" -- "Pellenes luteus 5132"
"Pellenes 3071" -- "Pelleninae 2848"
"Bryopsida 21587" -- "None 21585"
"Bryopsida 21587" -- "None 21590"
"Stagmatoptera precaria 56183" -- "Stagmatoptera 12939"
"Orconectes (Procericambarus) luteus 7291" -- "None 7289"
"None 6671" -- "Astacus 6672"
"Philagarica 9663" -- "Philagarica pilosa 9690"
"Philagarica 9663" -- "Philagarica parva 9689"
"Philagarica 9663" -- "Philagarica agilis 9688"
"None 65493" -- "Parnassius simo 65494"
"Neophellia 18787" -- "Isanthidae 18791"
"Neophellia 18787" -- "Neophellia mutsuensis 18795"
"Brevioleria 69983" -- "None 69982"
"Anemonia 18343" -- "Actiniidae 18324"
"Anemonia 18343" -- "Paractis Hemprichi 18397"
"Ptycta cruciata 36005" -- "Ptycta 35174"
"Syntrophomonadaceae 59794" -- "Thermosyntropha 59809"
"Nemanthidae 17980" -- "Nemanthus californicus 18237"
"Procambarus (Girardiella) ferrugineus 7434" -- "Procambarus (Girardiella) 7341"
"Nycerella albomaculata 4975" -- "Nycerella 3054"
"None 11715" -- "None 11716"
"Ceramiales 21750" -- "None 21748"
"Tylois 9362" -- "Hetaeriinae 9394"
"None 22057" -- "None 4048"
"None 22057" -- "Habronattus tranquillus group 4054"
"Tomosvaryella tenera 55462" -- "Tomosvaryella 54668"
"None 52927" -- "Acanthops falcataria group 52926"
"Pelobates 17385" -- "None 17383"
"Polyergus rugescens 24416" -- "Polyergus 22330"
"Harpegnathos 22408" -- "Ponerini 22398"
"Minonoa elvira 29889" -- "Minonoa 29619"
"Oribazus quinquiestriatus 52234" -- "Oribazus 51576"
"None 6126" -- "Ischnurinae 6125"
"Tylogonus prasinus 5961" -- "Neotropical 5954"
"Myrcidris epicharis 22385" -- "None 22932"
"Pauropodidae 14690" -- "Neopauropus 52684"
"Pauropodidae 14690" -- "Remypus 52691"
"Pauropodidae 14690" -- "Perissopauropus 52687"
"Pauropodidae 14690" -- "Stylopauropus 52694"
"Pauropodidae 14690" -- "Nesopauropus 52685"
"Pauropodidae 14690" -- "Scleropauropus 52692"
"None 15891" -- "Stokesosaurus clevelandi 15892"
"Tomosvaryella hirticollis 55313" -- "Tomosvaryella 54668"
"None 57753" -- "None 22052"
"None 57753" -- "Linophrynidae 22027"
"Pseudoyersinia pilipes 53908" -- "Pseudoyersinia 12533"
"Mycobacterium 59591" -- "Corynebacterineae 60033"
"Pharmacis 11816" -- "Pharmacis aneslminae 28347"
"Pharmacis 11816" -- "Pharmacis carna 28349"
"Coptopteryx 12857" -- "Coptopterygini 12854"
"Sheltoweeptera 13607" -- "Spilapteridae 13481"
"World wide 3016" -- "Hasarius 3017"
"World wide 3016" -- "None 3018"
"None 76925" -- "Tirumala ishmoides 76924"
"Portia 3103" -- "Portia schultzi 5444"
"Portia 3103" -- "Portia semifimbriata 5445"
"Portia 3103" -- "Portia orientalis 5442"
"Portia 3103" -- "Portia africana 5432"
"Portia 3103" -- "Portia fimbriata 5438"
"Portia 3103" -- "Portia quei 5443"
"Portia 3103" -- "Spartaeinae 2836"
"Portia 3103" -- "Portia labiata 5441"
"Tischeria clemensella 11968" -- "Tischeriidae 11869"
"Hebardiella 52980" -- "Caliridinae 12735"
"Protocapritermes 11657" -- "Termes group 11625"
"Leuctridae 13944" -- "None 13942"
"Soliperla fenderi 14225" -- "Soliperla 14213"
"Bellota 2883" -- "None 2874"
"Napeocles jucunda 70326" -- "None 70324"
"None 8890" -- "None 8888"
"None 8890" -- "None 29298"
"Dictyoptera 8253" -- "Isoptera 8212"
"Dictyoptera 8253" -- "Mantodea 8213"
"Papyrius 22291" -- "Papyrius nitidus 24234"
"None 1898" -- "None 1913"
"None 2549" -- "Schizomida 2551"
"None 2549" -- "Thelyphonida 2550"
"Microcephalops microdes 55120" -- "Microcephalops 54649"
"Polyergus lucidus 24414" -- "Polyergus 22330"
"Tylomyinae 16551" -- "Tylomys 16619"
"Tylomyinae 16551" -- "Ototylomys 16620"
"Tylomyinae 16551" -- "None 50663"
"Platycrossos 29813" -- "Ademosynidae 8873"
"Tetrapoda 14987" -- "Amphibia 14993"
"Phyllothelys paradoxum 56139" -- "Phyllothelys 12754"
"Nostochopsis 2369" -- "Subsection V 2364"
"Dorylomorpha (Dorylomima) 55134" -- "Dorylomorpha 54667"
"Staphylinidae 9621" -- "None 29359"
"Staphylinidae 9621" -- "Omaliinae group 9759"
"None 57018" -- "None 57016"
"Yara dybasi 30041" -- "Yara 9057"
"Procambarus (Hagenides) pygmaeus 7456" -- "Procambarus (Hagenides) 7342"
"None 77002" -- "None 77001"
"Galloanserae 15840" -- "Anseriformes 15841"
"Willwerathia 8193" -- "Eurypterida 2537"
"Serratosagitta 59556" -- "Serratosagitta pseudoserratodentata 69036"
"Charales 20580" -- "None 20579"
"Charales 20580" -- "None 20591"
"Melanitini 70268" -- "None 70266"
"Melanitini 70268" -- "None 70743"
"None 23923" -- "None 23922"
"Tischeria insolita 11988" -- "Tischeriidae 11869"
"Microsteris gracilis 23002" -- "None 23020"
"Sabatinca group 11736" -- "Palaeomicroides 11739"
"Sabatinca group 11736" -- "Neomicropteryx 11740"
"Sabatinca group 11736" -- "Sabatinca 11741"
"None 9977" -- "None 9976"
"None 9977" -- "None 9978"
"Zygophyllales 21031" -- "Zygophyllaceae 21275"
"Paramastinocerus 29946" -- "Phengodidae 9204"
"Statilia nemoralis 54406" -- "Statilia 12780"
"Mycopteropoidea 8187" -- "Mycteropidae 8188"
"Mycopteropoidea 8187" -- "None 8163"
"None 10801" -- "None 10803"
"None 10801" -- "Hemiptera 8239"
"None 10801" -- "Auchenorrhyncha 10802"
"None 28852" -- "None 28851"
"None 28852" -- "Dinapsini 28853"
"Pliohyracidae 16170" -- "None 16169"
"Pelecium nicki 1689" -- "Pelecium laeve group 1686"
"Subsection V 2364" -- "Stigonema 2370"
"Phalcoboenus albogularis 66472" -- "Phalcoboenus 66406"
"Psychroptilus 13495" -- "Paleodictyoptera 8260"
"Parnassius loxias 65487" -- "None 65485"
"Tegeticula mojavella 12460" -- "None 12459"
"Microtypinae 23474" -- "None 23505"
"Scopelengys 15184" -- "Neoscopelidae 15173"
"Parantica dabrerai 76844" -- "None 76865"
"Yersiniops newboldi 53914" -- "Yersiniops 12536"
"Tomosvaryella translata 55467" -- "Tomosvaryella 54668"
"Sneathia 60219" -- "Fusobacteria 59603"
"Mirocapritermes 11649" -- "Termes group 11625"
"None 76500" -- "None 76501"
"None 22125" -- "None 22126"
"None 8888" -- "Adephaga 8875"
"None 8888" -- "Noteridae 8889"
"None 23951" -- "None 23952"
"None 23951" -- "None 23950"
"None 23951" -- "Toxophorinae 23929"
"None 49574" -- "None 49573"
"Tomosvaryella multisetae 55369" -- "Tomosvaryella 54668"
"Node 3 16887" -- "Node 4 16888"
"Testudinellidae 68501" -- "Testudinella 68504"
"Testudinellidae 68501" -- "Flosculariacea 68388"
"Yramea modesta 76671" -- "Yramea 70414"
"Stegomyrmex vizottoi 26102" -- "Stegomyrmex 22450"
"Priscocamelus 52088" -- "Camelidae 30342"
"None 457" -- "None 455"
"Nannosciurus 16740" -- "Callosciurini 16809"
"Mesozoa 2484" -- "Rhombozoa 19368"
"Mesozoa 2484" -- "Bilateria 2459"
"None 13797" -- "None 13796"
"Haemohormidiidae 68077" -- "Trophosphaera 68099"
"Nucleariidae 2419" -- "The other protists 2383"
"Orconectes (Procericambarus) williamsi 7327" -- "Orconectes (Procericambarus) 7133"
"None 21605" -- "Orthotrichales 21606"
"Moschus berezovskii 50924" -- "Moschidae 50871"
"None 65169" -- "None 65165"
"Bunodeopsis 17955" -- "Viatrix globulifera 17959"
"Bunodeopsis 17955" -- "Boloceroididae 17947"
"Thunbergioideae 52301" -- "None 68864"
"Pseudomiopteryx 12915" -- "Pseudomiopteryx maculata 56655"
"Pseudomiopteryx 12915" -- "Pseudomiopteryx amazonensis 56648"
"Pseudomiopteryx 12915" -- "Pseudomiopteryx decipiens 56651"
"Trichocephalida 20296" -- "None 20295"
"None 57905" -- "Loligo 19858"
"Rivetina compacta 54301" -- "Rivetina 12815"
"Pteromyini 16807" -- "Petaurillus 16792"
"Pteromyini 16807" -- "Petinomys 16794"
"None 2071" -- "None 2068"
"None 2071" -- "Omoglymmius insularis 2072"
"None 65443" -- "Parnassius 65393"
"None 65443" -- "Parnassius orleans 65506"
"None 65443" -- "None 65497"
"None 65443" -- "None 65488"
"None 65443" -- "Parnassius glacialis 65501"
"None 65443" -- "Parnassius stubbendorfii 65500"
"None 65443" -- "None 65459"
"Papillomaviridae 57354" -- "Pipapillomavirus 57370"
"Papillomaviridae 57354" -- "Thetapapillomavirus 57362"
"Papillomaviridae 57354" -- "Mupapillomavirus 57366"
"None 7138" -- "Orconectes (Trisellescens) 7140"
"Sepioteuthis sepioidea 19902" -- "Sepioteuthis 19862"
"Calliactis 18129" -- "nsis 18084"
"Calliactis 18129" -- "Priapus polypus 18085"
"Tyrannosaurinae 15877" -- "None 15879"
"Tyrannosaurinae 15877" -- "Tyrannosauridae 15896"
"Arthropoda 2469" -- "Chelicerata 2535"
"Procapra gutturosa 51027" -- "Procapra 51026"
"Pieriballia 76474" -- "None 76473"
"Pinus monophylla 27160" -- "None 27152"
"Sturnella magna 67537" -- "None 67812"
"None 20779" -- "None 20777"
"Nautilidae 19397" -- "Nautilus repertus ? 20270"
"Nautilidae 19397" -- "Nautilus macromphalus 20268"
"Isoptera 8212" -- "None 11373"
"Isoptera 8212" -- "Mastotermitidae 11383"
"None 57577" -- "None 57576"
"None 57577" -- "Todus todus 57579"
"None 67302" -- "Prunellidae 67303"
"Vishnucobus 52582" -- "Fossil Reduncinae 52731"
"Pinus yunnanensis 27255" -- "None 27253"
"Philipis alutacea 661" -- "None 654"
"Prohierodula 12793" -- "Prohierodula ornatipennis 54146"
"Prohierodula 12793" -- "Prohierodula grassei 54141"
"Prohierodula 12793" -- "Prohierodula picta 54147"
"Prohierodula 12793" -- "Prohierodula brunnea 54137"
"Prohierodula 12793" -- "Prohierodula congica 54138"
"Tomosvaryella speciosa 55430" -- "Tomosvaryella 54668"
"None 9547" -- "None 9548"
"None 9547" -- "None 9545"
"None 9547" -- "Ochodaeidae 9551"
"None 67884" -- "Gastrellarius 51593"
"None 67884" -- "Stomis 51594"
"None 9926" -- "None 9924"
"None 13197" -- "None 13198"
"None 13197" -- "None 13203"
